NPA/PLZ;PLZ_NAME;NAME;KT;MedStat;empty;empty2
5275;5275 Etzgen;Etzgen;AG;AG57;;
5276;5276 Wil AG;Wil AG;AG;AG57;;
5277;5277 Hottwil;Hottwil;AG;AG57;;
5300;5300 Turgi;Turgi;AG;AG30;;
5301;5301 Siggenthal Station;Siggenthal Station;AG;AG31;;
5303;5303 Würenlingen;Würenlingen;AG;AG31;;
5304;5304 Endingen;Endingen;AG;AG27;;
5305;5305 Unterendingen;Unterendingen;AG;AG27;;
5306;5306 Tegerfelden;Tegerfelden;AG;AG27;;
5312;5312 Döttingen;Döttingen;AG;AG28;;
5313;5313 Klingnau;Klingnau;AG;AG28;;
5314;5314 Kleindöttingen;Kleindöttingen;AG;AG29;;
5315;5315 Böttstein;Böttstein;AG;AG29;;
5316;5316 Leuggern;Leuggern;AG;AG29;;
5317;5317 Hettenschwil;Hettenschwil;AG;AG29;;
5318;5318 Mandach;Mandach;AG;AG29;;
5322;5322 Koblenz;Koblenz;AG;AG28;;
5323;5323 Rietheim;Rietheim;AG;AG28;;
5324;5324 Full-Reuenthal;Full-Reuenthal;AG;AG29;;
5325;5325 Leibstadt;Leibstadt;AG;AG29;;
5326;5326 Schwaderloch;Schwaderloch;AG;AG57;;
5330;5330 Bad Zurzach;Bad Zurzach;AG;AG28;;
5332;5332 Rekingen AG;Rekingen AG;AG;AG27;;
5333;5333 Baldingen;Baldingen;AG;AG27;;
5334;5334 Böbikon;Böbikon;AG;AG27;;
5400;5400 Baden;Baden;AG;AG32;;
5401;5401 Baden;Baden;AG;AG32;;
5402;5402 Baden;Baden;AG;AG32;;
5403;5403 Baden;Baden;AG;AG32;;
5404;5404 Baden;Baden;AG;AG33;;
5405;5405 Dättwil AG;Dättwil AG;AG;AG33;;
5406;5406 Rütihof;Rütihof;AG;AG33;;
5408;5408 Ennetbaden;Ennetbaden;AG;AG34;;
5412;5412 Gebenstorf;Gebenstorf;AG;AG30;;
5413;5413 Birmenstorf AG;Birmenstorf AG;AG;AG30;;
5415;5415 Nussbaumen AG;Nussbaumen AG;AG;AG35;;
5416;5416 Kirchdorf AG;Kirchdorf AG;AG;AG35;;
5417;5417 Untersiggenthal;Untersiggenthal;AG;AG31;;
5420;5420 Ehrendingen;Ehrendingen;AG;AG34;;
5422;5422 Ehrendingen;Ehrendingen;AG;AG34;;
5423;5423 Freienwil;Freienwil;AG;AG35;;
5424;5424 Unterehrendingen;Unterehrendingen;AG;AG34;;
5425;5425 Schneisingen;Schneisingen;AG;AG27;;
5426;5426 Lengnau AG;Lengnau AG;AG;AG27;;
5430;5430 Wettingen;Wettingen;AG;AG36;;
5431;5431 Wettingen Sonderdienste;Wettingen Sonderdienste;AG;AG36;;
5432;5432 Neuenhof;Neuenhof;AG;AG37;;
5436;5436 Würenlos;Würenlos;AG;AG37;;
5442;5442 Fislisbach;Fislisbach;AG;AG33;;
5443;5443 Niederrohrdorf;Niederrohrdorf;AG;AG39;;
5444;5444 Künten;Künten;AG;AG39;;
5445;5445 Eggenwil;Eggenwil;AG;AG39;;
5452;5452 Oberrohrdorf;Oberrohrdorf;AG;AG39;;
5453;5453 Remetschwil;Remetschwil;AG;AG39;;
5454;5454 Bellikon;Bellikon;AG;AG40;;
5462;5462 Siglistorf;Siglistorf;AG;AG27;;
5463;5463 Wislikofen;Wislikofen;AG;AG27;;
5464;5464 Rümikon AG;Rümikon AG;AG;AG27;;
5465;5465 Mellikon;Mellikon;AG;AG27;;
5466;5466 Kaiserstuhl AG;Kaiserstuhl AG;AG;AG27;;
5467;5467 Fisibach;Fisibach;AG;AG27;;
5502;5502 Hunzenschwil;Hunzenschwil;AG;AG14;;
5503;5503 Schafisheim;Schafisheim;AG;AG14;;
5504;5504 Othmarsingen;Othmarsingen;AG;AG44;;
5505;5505 Brunegg;Brunegg;AG;AG26;;
5506;5506 Mägenwil;Mägenwil;AG;AG41;;
5507;5507 Mellingen;Mellingen;AG;AG41;;
5510;5510 Hunzenschwil LZ;Hunzenschwil LZ;AG;AG14;;
5512;5512 Wohlenschwil;Wohlenschwil;AG;AG41;;
5522;5522 Tägerig;Tägerig;AG;AG41;;
5524;5524 Niederwil AG;Niederwil AG;AG;AG41;;
5525;5525 Fischbach-Göslikon;Fischbach-Göslikon;AG;AG41;;
5600;5600 Lenzburg;Lenzburg;AG;AG16;;
5601;5601 Lenzburg Sonderdienste;Lenzburg Sonderdienste;AG;AG16;;
5603;5603 Staufen;Staufen;AG;AG16;;
5604;5604 Hendschiken;Hendschiken;AG;AG44;;
5605;5605 Dottikon;Dottikon;AG;AG44;;
5606;5606 Dintikon;Dintikon;AG;AG44;;
5607;5607 Hägglingen;Hägglingen;AG;AG44;;
5608;5608 Stetten AG;Stetten AG;AG;AG39;;
5610;5610 Wohlen AG;Wohlen AG;AG;AG45;;
5611;5611 Anglikon;Anglikon;AG;AG45;;
5612;5612 Villmergen;Villmergen;AG;AG46;;
5613;5613 Hilfikon;Hilfikon;AG;AG46;;
5614;5614 Sarmenstorf;Sarmenstorf;AG;AG46;;
5615;5615 Fahrwangen;Fahrwangen;AG;AG17;;
5616;5616 Meisterschwanden;Meisterschwanden;AG;AG17;;
5617;5617 Tennwil;Tennwil;AG;AG17;;
5618;5618 Bettwil;Bettwil;AG;AG46;;
5619;5619 Büttikon AG;Büttikon AG;AG;AG46;;
5620;5620 Bremgarten AG;Bremgarten AG;AG;AG42;;
5621;5621 Zufikon;Zufikon;AG;AG42;;
5622;5622 Waltenschwil;Waltenschwil;AG;AG47;;
5623;5623 Boswil;Boswil;AG;AG47;;
5624;5624 Bünzen;Bünzen;AG;AG47;;
5625;5625 Kallern;Kallern;AG;AG47;;
5626;5626 Hermetschwil-Staffeln;Hermetschwil-Staffeln;AG;AG47;;
5627;5627 Besenbüren;Besenbüren;AG;AG47;;
5628;5628 Aristau;Aristau;AG;AG48;;
5630;5630 Muri AG;Muri AG;AG;AG48;;
5632;5632 Buttwil;Buttwil;AG;AG48;;
5634;5634 Merenschwand;Merenschwand;AG;AG48;;
5636;5636 Benzenschwil;Benzenschwil;AG;AG49;;
5637;5637 Beinwil (Freiamt);Beinwil (Freiamt);AG;AG49;;
5642;5642 Mühlau;Mühlau;AG;AG49;;
5643;5643 Sins;Sins;AG;AG49;;
5644;5644 Auw;Auw;AG;AG49;;
5645;5645 Aettenschwil;Aettenschwil;AG;AG49;;
5646;5646 Abtwil AG;Abtwil AG;AG;AG49;;
5647;5647 Oberrüti;Oberrüti;AG;AG49;;
5702;5702 Niederlenz;Niederlenz;AG;AG15;;
5703;5703 Seon;Seon;AG;AG18;;
5704;5704 Egliswil;Egliswil;AG;AG17;;
5705;5705 Hallwil;Hallwil;AG;AG18;;
5706;5706 Boniswil;Boniswil;AG;AG18;;
5707;5707 Seengen;Seengen;AG;AG17;;
5708;5708 Birrwil;Birrwil;AG;AG18;;
5712;5712 Beinwil am See;Beinwil am See;AG;AG19;;
5722;5722 Gränichen;Gränichen;AG;AG20;;
5723;5723 Teufenthal AG;Teufenthal AG;AG;AG20;;
5724;5724 Dürrenäsch;Dürrenäsch;AG;AG18;;
5725;5725 Leutwil;Leutwil;AG;AG18;;
5726;5726 Unterkulm;Unterkulm;AG;AG20;;
5727;5727 Oberkulm;Oberkulm;AG;AG13;;
5728;5728 Gontenschwil;Gontenschwil;AG;AG13;;
5732;5732 Zetzwil;Zetzwil;AG;AG13;;
5733;5733 Leimbach AG;Leimbach AG;AG;AG13;;
5734;5734 Reinach AG;Reinach AG;AG;AG19;;
5735;5735 Pfeffikon LU;Pfeffikon LU;LU;LU17;;
5736;5736 Burg AG;Burg AG;AG;AG21;;
5737;5737 Menziken;Menziken;AG;AG21;;
5742;5742 Kölliken;Kölliken;AG;AG05;;
5745;5745 Safenwil;Safenwil;AG;AG05;;
5746;5746 Walterswil SO;Walterswil SO;SO;SO13;;
6000;6000 Luzern;Luzern;LU;LU02;;
6002;6002 Luzern;Luzern;LU;LU03;;
6003;6003 Luzern;Luzern;LU;LU01;;
6004;6004 Luzern;Luzern;LU;LU02;;
6005;6005 Luzern;Luzern;LU;LU03;;
6006;6006 Luzern;Luzern;LU;LU04;;
6007;6007 Luzern;Luzern;LU;LU03;;
6008;6008 Luzern UBS;Luzern UBS;LU;LU01;;
6009;6009 Luzern;Luzern;LU;LU03;;
6010;6010 Kriens;Kriens;LU;LU05;;
6011;6011 Kriens;Kriens;LU;LU05;;
6012;6012 Obernau;Obernau;LU;LU05;;
6013;6013 Eigenthal;Eigenthal;LU;LU06;;
6014;6014 Luzern;Luzern;LU;LU07;;
6015;6015 Luzern;Luzern;LU;LU07;;
6016;6016 Hellbühl;Hellbühl;LU;LU16;;
6017;6017 Ruswil;Ruswil;LU;LU25;;
6018;6018 Buttisholz;Buttisholz;LU;LU25;;
6019;6019 Sigigen;Sigigen;LU;LU25;;
6020;6020 Emmenbrücke;Emmenbrücke;LU;LU08;;
6021;6021 Emmenbrücke 1;Emmenbrücke 1;LU;LU08;;
6022;6022 Grosswangen;Grosswangen;LU;LU25;;
6023;6023 Rothenburg;Rothenburg;LU;LU09;;
6024;6024 Hildisrieden;Hildisrieden;LU;LU09;;
6025;6025 Neudorf;Neudorf;LU;LU17;;
6026;6026 Rain;Rain;LU;LU09;;
6027;6027 Römerswil LU;Römerswil LU;LU;LU18;;
6028;6028 Herlisberg;Herlisberg;LU;LU19;;
6030;6030 Ebikon;Ebikon;LU;LU10;;
6031;6031 Ebikon;Ebikon;LU;LU10;;
6032;6032 Emmen;Emmen;LU;LU11;;
6033;6033 Buchrain;Buchrain;LU;LU12;;
6034;6034 Inwil;Inwil;LU;LU11;;
6035;6035 Perlen;Perlen;LU;LU12;;
6036;6036 Dierikon;Dierikon;LU;LU12;;
6037;6037 Root;Root;LU;LU12;;
6038;6038 Gisikon;Gisikon;LU;LU12;;
6039;6039 Root D4;Root D4;LU;LU12;;
6042;6042 Dietwil;Dietwil;AG;AG49;;
6043;6043 Adligenswil;Adligenswil;LU;LU13;;
6044;6044 Udligenswil;Udligenswil;LU;LU13;;
6045;6045 Meggen;Meggen;LU;LU14;;
6047;6047 Kastanienbaum;Kastanienbaum;LU;LU15;;
6048;6048 Horw;Horw;LU;LU15;;
6052;6052 Hergiswil NW;Hergiswil NW;NW;NW01;;
6053;6053 Alpnachstad;Alpnachstad;OW;OW01;;
6055;6055 Alpnach Dorf;Alpnach Dorf;OW;OW01;;
6056;6056 Kägiswil;Kägiswil;OW;OW01;;
6060;6060 Sarnen;Sarnen;OW;OW02;;
6061;6061 Sarnen 1;Sarnen 1;OW;OW02;;
6062;6062 Wilen (Sarnen);Wilen (Sarnen);OW;OW02;;
6063;6063 Stalden (Sarnen);Stalden (Sarnen);OW;OW02;;
6064;6064 Kerns;Kerns;OW;OW03;;
6066;6066 St. Niklausen OW;St. Niklausen OW;OW;OW03;;
6067;6067 Melchtal;Melchtal;OW;OW03;;
6068;6068 Melchsee-Frutt;Melchsee-Frutt;OW;OW03;;
6072;6072 Sachseln;Sachseln;OW;OW03;;
6073;6073 Flüeli-Ranft;Flüeli-Ranft;OW;OW03;;
6074;6074 Giswil;Giswil;OW;OW04;;
6076;6076 Kleinteil;Kleinteil;OW;OW04;;
6078;6078 Lungern;Lungern;OW;OW04;;
6082;6082 Brünig;Brünig;BE;BE93;;
6083;6083 Hasliberg Hohfluh;Hasliberg Hohfluh;BE;BE93;;
6084;6084 Hasliberg Wasserwendi;Hasliberg Wasserwendi;BE;BE93;;
6085;6085 Hasliberg Goldern;Hasliberg Goldern;BE;BE93;;
6086;6086 Hasliberg Reuti;Hasliberg Reuti;BE;BE93;;
6102;6102 Malters;Malters;LU;LU06;;
6103;6103 Schwarzenberg LU;Schwarzenberg LU;LU;LU06;;
6105;6105 Schachen LU;Schachen LU;LU;LU26;;
6106;6106 Werthenstein;Werthenstein;LU;LU26;;
6110;6110 Wolhusen;Wolhusen;LU;LU26;;
6112;6112 Doppleschwand;Doppleschwand;LU;LU31;;
6113;6113 Romoos;Romoos;LU;LU31;;
6114;6114 Steinhuserberg;Steinhuserberg;LU;LU26;;
6122;6122 Menznau;Menznau;LU;LU27;;
6123;6123 Geiss;Geiss;LU;LU27;;
6125;6125 Menzberg;Menzberg;LU;LU27;;
6126;6126 Daiwil;Daiwil;LU;LU27;;
6130;6130 Willisau;Willisau;LU;LU27;;
6132;6132 Rohrmatt;Rohrmatt;LU;LU27;;
6133;6133 Hergiswil b. Willisau;Hergiswil b. Willisau;LU;LU27;;
6142;6142 Gettnau;Gettnau;LU;LU28;;
6143;6143 Ohmstal;Ohmstal;LU;LU28;;
6144;6144 Zell LU;Zell LU;LU;LU29;;
6145;6145 Fischbach LU;Fischbach LU;LU;LU29;;
6146;6146 Grossdietwil;Grossdietwil;LU;LU29;;
6147;6147 Altbüron;Altbüron;LU;LU29;;
6152;6152 Hüswil;Hüswil;LU;LU29;;
6153;6153 Ufhusen;Ufhusen;LU;LU29;;
6154;6154 Hofstatt;Hofstatt;LU;LU29;;
6156;6156 Luthern;Luthern;LU;LU29;;
6160;6160 Entlebuch Businesszentrum;Entlebuch Businesszentrum;LU;LU31;;
6161;6161 Entlebuch Versandzentrum;Entlebuch Versandzentrum;LU;LU31;;
6162;6162 Entlebuch;Entlebuch;LU;LU31;;
6163;6163 Ebnet;Ebnet;LU;LU31;;
6166;6166 Hasle LU;Hasle LU;LU;LU31;;
6167;6167 Bramboden;Bramboden;LU;LU31;;
6168;6168 Heiligkreuz;Heiligkreuz;LU;LU31;;
6170;6170 Schüpfheim;Schüpfheim;LU;LU32;;
6173;6173 Flühli LU;Flühli LU;LU;LU32;;
6174;6174 Sörenberg;Sörenberg;LU;LU32;;
6182;6182 Escholzmatt;Escholzmatt;LU;LU33;;
6192;6192 Wiggen;Wiggen;LU;LU33;;
6196;6196 Marbach LU;Marbach LU;LU;LU33;;
6197;6197 Schangnau;Schangnau;BE;BE63;;
6199;6199 Kröschenbrunnen;Kröschenbrunnen;BE;BE65;;
6203;6203 Sempach Station;Sempach Station;LU;LU16;;
6204;6204 Sempach;Sempach;LU;LU20;;
6205;6205 Eich;Eich;LU;LU20;;
6206;6206 Neuenkirch;Neuenkirch;LU;LU16;;
6207;6207 Nottwil;Nottwil;LU;LU21;;
6208;6208 Oberkirch LU;Oberkirch LU;LU;LU21;;
6210;6210 Sursee;Sursee;LU;LU22;;
6211;6211 Buchs LU;Buchs LU;LU;LU30;;
6212;6212 St. Erhard;St. Erhard;LU;LU21;;
6213;6213 Knutwil;Knutwil;LU;LU23;;
6214;6214 Schenkon;Schenkon;LU;LU20;;
6215;6215 Beromünster;Beromünster;LU;LU17;;
6216;6216 Mauensee;Mauensee;LU;LU21;;
6217;6217 Kottwil;Kottwil;LU;LU28;;
6218;6218 Ettiswil;Ettiswil;LU;LU28;;
6221;6221 Rickenbach LU;Rickenbach LU;LU;LU17;;
6222;6222 Gunzwil;Gunzwil;LU;LU17;;
6231;6231 Schlierbach;Schlierbach;LU;LU23;;
6232;6232 Geuensee;Geuensee;LU;LU23;;
6233;6233 Büron;Büron;LU;LU23;;
6234;6234 Triengen;Triengen;LU;LU23;;
6235;6235 Winikon;Winikon;LU;LU23;;
6236;6236 Wilihof;Wilihof;LU;LU23;;
6242;6242 Wauwil;Wauwil;LU;LU30;;
6243;6243 Egolzwil;Egolzwil;LU;LU30;;
6244;6244 Nebikon;Nebikon;LU;LU30;;
6245;6245 Ebersecken;Ebersecken;LU;LU28;;
6246;6246 Altishofen;Altishofen;LU;LU30;;
6247;6247 Schötz;Schötz;LU;LU28;;
6248;6248 Alberswil;Alberswil;LU;LU28;;
6252;6252 Dagmersellen;Dagmersellen;LU;LU35;;
6253;6253 Uffikon;Uffikon;LU;LU30;;
6260;6260 Reiden;Reiden;LU;LU35;;
6262;6262 Langnau b. Reiden;Langnau b. Reiden;LU;LU35;;
6263;6263 Richenthal;Richenthal;LU;LU36;;
6264;6264 Pfaffnau;Pfaffnau;LU;LU36;;
6265;6265 Roggliswil;Roggliswil;LU;LU36;;
6274;6274 Eschenbach LU;Eschenbach LU;LU;LU11;;
6275;6275 Ballwil;Ballwil;LU;LU24;;
6276;6276 Hohenrain;Hohenrain;LU;LU24;;
6277;6277 Kleinwangen;Kleinwangen;LU;LU24;;
6280;6280 Hochdorf;Hochdorf;LU;LU18;;
6281;6281 Hochdorf;Hochdorf;LU;LU18;;
6283;6283 Baldegg;Baldegg;LU;LU18;;
6284;6284 Gelfingen;Gelfingen;LU;LU24;;
6285;6285 Hitzkirch;Hitzkirch;LU;LU19;;
6286;6286 Altwis;Altwis;LU;LU19;;
6287;6287 Aesch LU;Aesch LU;LU;LU19;;
6288;6288 Schongau;Schongau;LU;LU24;;
6289;6289 Müswangen;Müswangen;LU;LU24;;
6294;6294 Ermensee;Ermensee;LU;LU19;;
6295;6295 Mosen;Mosen;LU;LU19;;
6300;6300 Zug;Zug;ZG;ZG01;;
6301;6301 Zug;Zug;ZG;ZG01;;
6302;6302 Zug 2 Baarerstrasse;Zug 2 Baarerstrasse;ZG;ZG01;;
6303;6303 Zug;Zug;ZG;ZG01;;
6304;6304 Zug 4 Bahnhof;Zug 4 Bahnhof;ZG;ZG01;;
6305;6305 Zug 5 Annahme;Zug 5 Annahme;ZG;ZG02;;
6310;6310 Zug Sonderdienste;Zug Sonderdienste;ZG;ZG01;;
6311;6311 Finstersee;Finstersee;ZG;ZG03;;
6312;6312 Steinhausen;Steinhausen;ZG;ZG04;;
6313;6313 Menzingen;Menzingen;ZG;ZG03;;
6314;6314 Unterägeri;Unterägeri;ZG;ZG05;;
6315;6315 Oberägeri;Oberägeri;ZG;ZG05;;
6317;6317 Oberwil b. Zug;Oberwil b. Zug;ZG;ZG06;;
6318;6318 Walchwil;Walchwil;ZG;ZG06;;
6319;6319 Allenwinden;Allenwinden;ZG;ZG03;;
6330;6330 Cham;Cham;ZG;ZG02;;
6331;6331 Hünenberg;Hünenberg;ZG;ZG07;;
6332;6332 Hagendorn;Hagendorn;ZG;ZG07;;
6333;6333 Hünenberg See;Hünenberg See;ZG;ZG02;;
6340;6340 Baar;Baar;ZG;ZG08;;
6341;6341 Baar;Baar;ZG;ZG08;;
6342;6342 Baar 2 Oberdorf;Baar 2 Oberdorf;ZG;ZG08;;
6343;6343 Rotkreuz;Rotkreuz;ZG;ZG07;;
6344;6344 Meierskappel;Meierskappel;LU;LU13;;
6345;6345 Neuheim;Neuheim;ZG;ZG03;;
6346;6346 Baar 3;Baar 3;ZG;ZG08;;
6349;6349 Baar Sonderdienste;Baar Sonderdienste;ZG;ZG08;;
6353;6353 Weggis;Weggis;LU;LU34;;
6354;6354 Vitznau;Vitznau;LU;LU34;;
6356;6356 Rigi Kaltbad;Rigi Kaltbad;LU;LU34;;
6362;6362 Stansstad;Stansstad;NW;NW01;;
6363;6363 Obbürgen;Obbürgen;NW;NW01;;
6365;6365 Kehrsiten;Kehrsiten;NW;NW01;;
6370;6370 Stans;Stans;NW;NW02;;
6371;6371 Stans;Stans;NW;NW02;;
6372;6372 Ennetmoos;Ennetmoos;NW;NW02;;
6373;6373 Ennetbürgen;Ennetbürgen;NW;NW03;;
6374;6374 Buochs;Buochs;NW;NW03;;
6375;6375 Beckenried;Beckenried;NW;NW03;;
6376;6376 Emmetten;Emmetten;NW;NW03;;
6377;6377 Seelisberg;Seelisberg;UR;UR01;;
6382;6382 Büren NW;Büren NW;NW;NW04;;
6383;6383 Dallenwil;Dallenwil;NW;NW04;;
6386;6386 Wolfenschiessen;Wolfenschiessen;NW;NW04;;
6387;6387 Oberrickenbach;Oberrickenbach;NW;NW04;;
6388;6388 Grafenort;Grafenort;NW;NW04;;
6390;6390 Engelberg;Engelberg;OW;OW05;;
6391;6391 Engelberg;Engelberg;OW;OW05;;
6402;6402 Merlischachen;Merlischachen;SZ;SZ01;;
6403;6403 Küssnacht am Rigi;Küssnacht am Rigi;SZ;SZ01;;
6404;6404 Greppen;Greppen;LU;LU34;;
6405;6405 Immensee;Immensee;SZ;SZ01;;
6410;6410 Goldau;Goldau;SZ;SZ02;;
6414;6414 Oberarth;Oberarth;SZ;SZ02;;
6415;6415 Arth;Arth;SZ;SZ02;;
6416;6416 Steinerberg;Steinerberg;SZ;SZ03;;
6417;6417 Sattel;Sattel;SZ;SZ03;;
6418;6418 Rothenthurm;Rothenthurm;SZ;SZ07;;
6422;6422 Steinen;Steinen;SZ;SZ03;;
6423;6423 Seewen SZ;Seewen SZ;SZ;SZ04;;
6424;6424 Lauerz;Lauerz;SZ;SZ03;;
6430;6430 Schwyz;Schwyz;SZ;SZ04;;
6431;6431 Schwyz;Schwyz;SZ;SZ04;;
6432;6432 Rickenbach b. Schwyz;Rickenbach b. Schwyz;SZ;SZ04;;
6433;6433 Stoos SZ;Stoos SZ;SZ;SZ05;;
6434;6434 Illgau;Illgau;SZ;SZ05;;
6436;6436 Muotathal;Muotathal;SZ;SZ05;;
6438;6438 Ibach;Ibach;SZ;SZ04;;
6440;6440 Brunnen;Brunnen;SZ;SZ06;;
6442;6442 Gersau;Gersau;SZ;SZ06;;
6443;6443 Morschach;Morschach;SZ;SZ05;;
6452;6452 Sisikon;Sisikon;UR;UR02;;
6454;6454 Flüelen;Flüelen;UR;UR02;;
6460;6460 Altdorf UR;Altdorf UR;UR;UR02;;
6461;6461 Isenthal;Isenthal;UR;UR01;;
6462;6462 Seedorf UR;Seedorf UR;UR;UR01;;
6463;6463 Bürglen UR;Bürglen UR;UR;UR03;;
6464;6464 Spiringen;Spiringen;UR;UR03;;
6465;6465 Unterschächen;Unterschächen;UR;UR03;;
6466;6466 Bauen;Bauen;UR;UR01;;
6467;6467 Schattdorf;Schattdorf;UR;UR03;;
6468;6468 Attinghausen;Attinghausen;UR;UR01;;
6469;6469 Haldi b. Schattdorf;Haldi b. Schattdorf;UR;UR03;;
6472;6472 Erstfeld;Erstfeld;UR;UR04;;
6473;6473 Silenen;Silenen;UR;UR04;;
6474;6474 Amsteg;Amsteg;UR;UR04;;
6475;6475 Bristen;Bristen;UR;UR04;;
6476;6476 Intschi;Intschi;UR;UR04;;
6482;6482 Gurtnellen;Gurtnellen;UR;UR04;;
6484;6484 Wassen UR;Wassen UR;UR;UR04;;
6485;6485 Meien;Meien;UR;UR04;;
6487;6487 Göschenen;Göschenen;UR;UR04;;
6490;6490 Andermatt;Andermatt;UR;UR05;;
6491;6491 Realp;Realp;UR;UR05;;
6493;6493 Hospental;Hospental;UR;UR05;;
6500;6500 Bellinzona;Bellinzona;TI;TI13;;
6501;6501 Bellinzona;Bellinzona;TI;TI13;;
6503;6503 Bellinzona;Bellinzona;TI;TI14;;
6506;6506 Bellinzona 6 Autopostale TI;Bellinzona 6 Autopostale TI;TI;TI15;;
6511;6511 Cadenazzo Scanning-Center;Cadenazzo Scanning-Center;TI;TI16;;
6512;6512 Giubiasco;Giubiasco;TI;TI15;;
6513;6513 Monte Carasso;Monte Carasso;TI;TI14;;
6514;6514 Sementina;Sementina;TI;TI16;;
6515;6515 Gudo;Gudo;TI;TI16;;
6516;6516 Cugnasco;Cugnasco;TI;TI06;;
6517;6517 Arbedo;Arbedo;TI;TI14;;
6518;6518 Gorduno;Gorduno;TI;TI14;;
6523;6523 Preonzo;Preonzo;TI;TI01;;
6524;6524 Moleno;Moleno;TI;TI01;;
6525;6525 Gnosca;Gnosca;TI;TI01;;
6526;6526 Prosito;Prosito;TI;TI01;;
6527;6527 Lodrino;Lodrino;TI;TI01;;
6528;6528 Camorino;Camorino;TI;TI15;;
6530;6530 Cadenazzo CALL;Cadenazzo CALL;TI;TI16;;
6532;6532 Castione;Castione;TI;TI14;;
6533;6533 Lumino;Lumino;TI;TI14;;
6534;6534 S. Vittore;S. Vittore;GR;GR26;;
6535;6535 Roveredo GR;Roveredo GR;GR;GR26;;
6537;6537 Grono;Grono;GR;GR26;;
6538;6538 Verdabbio;Verdabbio;GR;GR26;;
6540;6540 Castaneda;Castaneda;GR;GR26;;
6541;6541 Sta. Maria in Calanca;Sta. Maria in Calanca;GR;GR26;;
6542;6542 Buseno;Buseno;GR;GR26;;
6543;6543 Arvigo;Arvigo;GR;GR26;;
6544;6544 Braggio;Braggio;GR;GR26;;
6545;6545 Selma;Selma;GR;GR26;;
6546;6546 Cauco;Cauco;GR;GR26;;
6547;6547 Augio;Augio;GR;GR26;;
6548;6548 Rossa;Rossa;GR;GR26;;
6556;6556 Leggia;Leggia;GR;GR26;;
6557;6557 Cama;Cama;GR;GR26;;
6558;6558 Lostallo;Lostallo;GR;GR26;;
6562;6562 Soazza;Soazza;GR;GR26;;
6563;6563 Mesocco;Mesocco;GR;GR26;;
6565;6565 S. Bernardino;S. Bernardino;GR;GR26;;
6571;6571 Indemini;Indemini;TI;TI06;;
6572;6572 Quartino;Quartino;TI;TI06;;
6573;6573 Magadino;Magadino;TI;TI06;;
6574;6574 Vira (Gambarogno);Vira (Gambarogno);TI;TI06;;
6575;6575 S. Nazzaro;S. Nazzaro;TI;TI06;;
6576;6576 Gerra (Gambarogno);Gerra (Gambarogno);TI;TI06;;
6577;6577 Ranzo;Ranzo;TI;TI06;;
6578;6578 Caviano;Caviano;TI;TI06;;
6579;6579 Piazzogna;Piazzogna;TI;TI06;;
6582;6582 Pianezzo;Pianezzo;TI;TI15;;
6583;6583 S. Antonio (Val Morobbia);S. Antonio (Val Morobbia);TI;TI15;;
6584;6584 Carena;Carena;TI;TI15;;
6590;6590 Cadenazzo Centro logistico;Cadenazzo Centro logistico;TI;TI16;;
6591;6591 Cadenazzo Spartizione P;Cadenazzo Spartizione P;TI;TI16;;
6592;6592 S. Antonino;S. Antonino;TI;TI16;;
6593;6593 Cadenazzo;Cadenazzo;TI;TI16;;
6594;6594 Contone;Contone;TI;TI16;;
6595;6595 Riazzino;Riazzino;TI;TI06;;
6596;6596 Gordola;Gordola;TI;TI07;;
6597;6597 Agarone;Agarone;TI;TI06;;
6598;6598 Tenero;Tenero;TI;TI07;;
6599;6599 Robasacco;Robasacco;TI;TI16;;
6600;6600 Locarno;Locarno;TI;TI08;;
6601;6601 Locarno;Locarno;TI;TI08;;
6602;6602 Muralto;Muralto;TI;TI08;;
6604;6604 Locarno;Locarno;TI;TI08;;
6605;6605 Locarno;Locarno;TI;TI08;;
6611;6611 Mosogno;Mosogno;TI;TI09;;
6612;6612 Ascona;Ascona;TI;TI10;;
6613;6613 Porto Ronco;Porto Ronco;TI;TI10;;
6614;6614 Brissago;Brissago;TI;TI10;;
6616;6616 Losone;Losone;TI;TI09;;
6618;6618 Arcegno;Arcegno;TI;TI09;;
6622;6622 Ronco sopra Ascona;Ronco sopra Ascona;TI;TI10;;
6631;6631 Corippo;Corippo;TI;TI07;;
6632;6632 Vogorno;Vogorno;TI;TI07;;
6633;6633 Lavertezzo;Lavertezzo;TI;TI07;;
6634;6634 Brione (Verzasca);Brione (Verzasca);TI;TI07;;
6635;6635 Gerra (Verzasca);Gerra (Verzasca);TI;TI07;;
6636;6636 Frasco;Frasco;TI;TI07;;
6637;6637 Sonogno;Sonogno;TI;TI07;;
6644;6644 Orselina;Orselina;TI;TI11;;
6645;6645 Brione sopra Minusio;Brione sopra Minusio;TI;TI11;;
6646;6646 Contra;Contra;TI;TI07;;
6647;6647 Mergoscia;Mergoscia;TI;TI07;;
6648;6648 Minusio;Minusio;TI;TI11;;
6652;6652 Tegna;Tegna;TI;TI09;;
6653;6653 Verscio;Verscio;TI;TI09;;
6654;6654 Cavigliano;Cavigliano;TI;TI09;;
6655;6655 Intragna;Intragna;TI;TI09;;
6656;6656 Golino;Golino;TI;TI09;;
6657;6657 Palagnedra;Palagnedra;TI;TI09;;
6658;6658 Borgnone;Borgnone;TI;TI09;;
6659;6659 Camedo;Camedo;TI;TI09;;
